switch_name,phase_code,from_bus,to_bus,geometry,r11,r22,r33,x11,x22,x33,ampacity_value,construction,controller_uuid,in_service
padswitch(r:p1udt12034-p1udt14731)p1u_233325,A,p1udt12034,p1udt12034-p1udt14731x,"LINESTRING(-97.717881610379 30.4330299014856, -97.7179227676574 30.4330573530443)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt12034-p1udt14731)p1u_233326,A,p1udt12034-p1udt14731xx,p1udt14731,"LINESTRING(-97.7178271782277 30.4332007804914, -97.7177860209185 30.4331733289023)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt12034-p1udt17568)p1u_233327,A,p1udt17568,p1udt12034-p1udt17568xx,"LINESTRING(-97.7176228648846 30.4329100616224, -97.7175746981294 30.4329269045687)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt12034-p1udt17568)p1u_233328,A,p1udt12034-p1udt17568x,p1udt12034,"LINESTRING(-97.7178886482453 30.4329852861752, -97.717881610379 30.4330299014856)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt17568-p1udt891)p1u_233329,A,p1udt891,p1udt17568-p1udt891xx,"LINESTRING(-97.7173641200371 30.432790221262, -97.7174052770662 30.4328176729778)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt17568-p1udt891)p1u_233330,A,p1udt17568-p1udt891x,p1udt17568,"LINESTRING(-97.7176640220384 30.4329375132596, -97.7176228648846 30.4329100616224)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt4291-p1udt891)p1u_233331,A,p1udt4291,p1udt4291-p1udt891x,"LINESTRING(-97.7167535225633 30.4325045090828, -97.7167605608942 30.4324598938433)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt4291-p1udt891)p1u_233332,A,p1udt4291-p1udt891xx,p1udt891,"LINESTRING(-97.7173159533008 30.4328070641136, -97.7173641200371 30.432790221262)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt17145-p1udt4291)p1u_233333,A,p1udt17145,p1udt17145-p1udt4291x,"LINESTRING(-97.7164018059926 30.43232944374, -97.7163615781595 30.432300966258)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt17145-p1udt4291)p1u_233334,A,p1udt17145-p1udt4291xx,p1udt4291,"LINESTRING(-97.7167946792971 30.432531960984, -97.7167535225633 30.4325045090828)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt17145-p1udt890)p1u_233335,A,p1udt890,p1udt17145-p1udt890xx,"LINESTRING(-97.7159360240171 30.4321173352087, -97.7158957964096 30.4320888575886)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt17145-p1udt890)p1u_233336,A,p1udt17145-p1udt890x,p1udt17145,"LINESTRING(-97.7163932530975 30.432373862808, -97.7164018059926 30.43232944374)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt890-p1udt9930)p1u_233337,A,p1udt890-p1udt9930xxx,p1udt890-p1udt9930xx,"LINESTRING(-97.7159170866332 30.4315019784826, -97.7158841105 30.4315354135125)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt890-p1udt9930)p1u_233338,A,p1udt890-p1udt9930x,p1udt890,"LINESTRING(-97.7159274709342 30.4321617542421, -97.7159360240171 30.4321173352087)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt16480-p1udt23017)p1u_233339,B,p1udt16480,p1udt16480-p1udt23017x,"LINESTRING(-97.7178204171244 30.4321360325853, -97.7178274549388 30.4320914172712)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt16480-p1udt23017)p1u_233340,B,p1udt16480-p1udt23017xx,p1udt23017,"LINESTRING(-97.7179466834907 30.4321913148139, -97.7179007467086 30.4321767266617)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt16480-p1udt23136)p1u_233341,B,p1udt23136,p1udt16480-p1udt23136xx,"LINESTRING(-97.7177377184144 30.4320901055938, -97.7176895520858 30.4321069485967)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt16480-p1udt23136)p1u_233342,B,p1udt16480-p1udt23136x,p1udt16480,"LINESTRING(-97.717772250786 30.4321528756184, -97.7178204171244 30.4321360325853)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt15750-p1udt23136)p1u_233343,B,p1udt15750,p1udt15750-p1udt23136x,"LINESTRING(-97.7174789755449 30.4319702655044, -97.7175201322719 30.4319977171784)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt15750-p1udt23136)p1u_233344,B,p1udt15750-p1udt23136xx,p1udt23136,"LINESTRING(-97.7177447562622 30.4320454902847, -97.7177377184144 30.4320901055938)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt15750-p1udt9931)p1u_233345,B,p1udt9931,p1udt15750-p1udt9931xx,"LINESTRING(-97.7171374343761 30.4318133479443, -97.7170972065267 30.4317848706869)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt15750-p1udt9931)p1u_233346,B,p1udt15750-p1udt9931x,p1udt15750,"LINESTRING(-97.7174308092351 30.4319871084125, -97.7174789755449 30.4319702655044)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt20646-p1udt9931)p1u_233347,B,p1udt20646,p1udt20646-p1udt9931x,"LINESTRING(-97.7168100121688 30.4316613778603, -97.7167618460402 30.4316782203838)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt20646-p1udt9931)p1u_233348,B,p1udt20646-p1udt9931xx,p1udt9931,"LINESTRING(-97.7171861731215 30.4317977711052, -97.7171374343761 30.4318133479443)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt17144-p1udt20646)p1u_233349,B,p1udt17144,p1udt17144-p1udt20646x,"LINESTRING(-97.7167027508173 30.4316107422536, -97.7166545845641 30.4316275848773)",0.001,,,0.001,,,301,OVERHEAD,,1
padswitch(r:p1udt17144-p1udt20646)p1u_233350,B,p1udt17144-p1udt20646xx,p1udt20646,"LINESTRING(-97.7168170503287 30.4316167624681, -97.7168100121688 30.4316613778603)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt17144-p1udt9930)p1u_233351,B,p1udt17144-p1udt9930xxx,p1udt17144-p1udt9930xx,"LINESTRING(-97.7160014557657 30.4314834309264, -97.7160495507121 30.4314975452092)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt17144-p1udt9930)p1u_233352,B,p1udt17144-p1udt9930x,p1udt17144,"LINESTRING(-97.7167097890915 30.4315661270097, -97.7167027508173 30.4316107422536)",0.001,,,0.001,,,301,OVERHEAD,,1
padswitch(r:p1udt6287-p1udt9575)p1u_233367,C,p1udt6287,p1udt6287-p1udt9575x,"LINESTRING(-97.7186204455434 30.4298791392014, -97.718627482794 30.429834523814)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt6287-p1udt9575)p1u_233368,C,p1udt6287-p1udt9575xx,p1udt9575,"LINESTRING(-97.7190260347397 30.4300725059703, -97.7189800987638 30.4300579182174)",0.001,,,0.001,,,115,OVERHEAD,,1
padswitch(r:p1udt1523-p1udt6287)p1u_233369,C,p1udt1523,p1udt1523-p1udt6287x,"LINESTRING(-97.7182583065139 30.4297041481206, -97.7182101414558 30.4297209913577)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt1523-p1udt6287)p1u_233370,C,p1udt1523-p1udt6287xx,p1udt6287,"LINESTRING(-97.7185722804553 30.4298959825711, -97.7186204455434 30.4298791392014)",0.001,,,0.001,,,115,OVERHEAD,,1
padswitch(r:p1udt1523-p1udt6299)p1u_233371,C,p1udt6299,p1udt1523-p1udt6299xx,"LINESTRING(-97.7177411628652 30.4294464655701, -97.7176920610757 30.4294274042421)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt1523-p1udt6299)p1u_233372,C,p1udt1523-p1udt6299x,p1udt1523,"LINESTRING(-97.718265343913 30.4296595327559, -97.7182583065139 30.4297041481206)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt15521-p1udt6729)p1u_233373,C,p1udt15521,p1udt15521-p1udt6729x,"LINESTRING(-97.7185209058844 30.4287322521152, -97.7185620615904 30.4287597034434)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt15521-p1udt6729)p1u_233374,C,p1udt15521-p1udt6729xx,p1udt6729,"LINESTRING(-97.7188518559174 30.4282663267264, -97.7188055171008 30.4282799223548)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt15274-p1udt15521)p1u_233375,C,p1udt15274,p1udt15274-p1udt15521x,"LINESTRING(-97.7183296194095 30.4290281300352, -97.7182814546993 30.4290449733102)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt15274-p1udt15521)p1u_233376,C,p1udt15274-p1udt15521xx,p1udt15521,"LINESTRING(-97.7184727413518 30.4287490954667, -97.7185209058844 30.4287322521152)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt15274-p1udt5811)p1u_233377,C,p1udt5811,p1udt15274-p1udt5811xx,"LINESTRING(-97.7181912117061 30.4292613665721, -97.7181982490961 30.4292167512081)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt15274-p1udt5811)p1u_233378,C,p1udt15274-p1udt5811x,p1udt15274,"LINESTRING(-97.7183707751807 30.4290555814244, -97.7183296194095 30.4290281300352)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt5811-p1udt6299)p1u_233379,C,p1udt6299,p1udt5811-p1udt6299xx,"LINESTRING(-97.7177411628652 30.4294464655701, -97.7177190701982 30.4294889324891)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt5811-p1udt6299)p1u_233380,C,p1udt5811-p1udt6299x,p1udt5811,"LINESTRING(-97.7182323675323 30.4292888180058, -97.7181912117061 30.4292613665721)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt18355-p1udt6299)p1u_233381,C,p1udt18355,p1udt18355-p1udt6299x,"LINESTRING(-97.7175032835532 30.429348717992, -97.7175103211927 30.4293041025333)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt18355-p1udt6299)p1u_233382,C,p1udt18355-p1udt6299xx,p1udt6299,"LINESTRING(-97.71779037854 30.4294651635192, -97.7177411628652 30.4294464655701)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt18355-p1udt912)p1u_233383,C,p1udt912,p1udt18355-p1udt912xx,"LINESTRING(-97.7171512111525 30.4291697712887, -97.7171109843549 30.4291412940552)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt18355-p1udt912)p1u_233384,C,p1udt18355-p1udt912x,p1udt18355,"LINESTRING(-97.7174551186859 30.4293655608131, -97.7175032835532 30.429348717992)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt18948-p1udt912)p1u_233385,C,p1udt18948,p1udt18948-p1udt912x,"LINESTRING(-97.716902846346 30.4290592650019, -97.7169243888549 30.429016564401)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt18948-p1udt912)p1u_233386,C,p1udt18948-p1udt912xx,p1udt912,"LINESTRING(-97.7171426589255 30.4292141904444, -97.7171512111525 30.4291697712887)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt18753-p1udt18948)p1u_233387,C,p1udt18948,p1udt18753-p1udt18948xx,"LINESTRING(-97.716902846346 30.4290592650019, -97.7169520616571 30.429077963258)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt18753-p1udt18948)p1u_233388,C,p1udt18753-p1udt18948x,p1udt18753,"LINESTRING(-97.7171783510146 30.428845402083, -97.7171320117116 30.4288589971016)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt18948-p1udt4305)p1u_233389,C,p1udt4305,p1udt18948-p1udt4305xx,"LINESTRING(-97.7165820259614 30.4289026829539, -97.7166231811707 30.4289301348793)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt18948-p1udt4305)p1u_233390,C,p1udt18948-p1udt4305x,p1udt18948,"LINESTRING(-97.7168807534148 30.4291017317735, -97.716902846346 30.4290592650019)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt11026-p1udt4305)p1u_233391,C,p1udt11026-p1udt4305x,p1udt11026-p1udt4305xx,"LINESTRING(-97.7160677321501 30.4286223324215, -97.7160706170459 30.4285784175197)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt11026-p1udt4305)p1u_233392,C,p1udt11026-p1udt4305xxx,p1udt4305,"LINESTRING(-97.7165890640487 30.4288580676945, -97.7165820259614 30.4289026829539)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt22030-p1udt3767)p1u_233393,A,p1udt22030,p1udt22030-p1udt3767x,"LINESTRING(-97.7181128850678 30.4305053982146, -97.7180647197206 30.4305222412446)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt22030-p1udt3767)p1u_233394,A,p1udt22030-p1udt3767xx,p1udt3767,"LINESTRING(-97.718331601214 30.4306251091501, -97.7182856650949 30.4306105211494)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt12033-p1udt22030)p1u_233395,A,p1udt12033,p1udt12033-p1udt22030x,"LINESTRING(-97.7178329202656 30.4303855396838, -97.7177926927763 30.4303570626457)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt12033-p1udt22030)p1u_233396,A,p1udt12033-p1udt22030xx,p1udt22030,"LINESTRING(-97.7181540415133 30.4305328495427, -97.7181128850678 30.4305053982146)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt12033-p1udt14729)p1u_233397,A,p1udt14729,p1udt12033-p1udt14729xx,"LINESTRING(-97.7175534779144 30.4302564735421, -97.7176022158158 30.4302408965198)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt12033-p1udt14729)p1u_233398,A,p1udt12033-p1udt14729x,p1udt12033,"LINESTRING(-97.7178243682189 30.430429958882, -97.7178329202656 30.4303855396838)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt14729-p1udt3260)p1u_233399,A,p1udt3260,p1udt14729-p1udt3260xx,"LINESTRING(-97.7171913222115 30.4300816508849, -97.717143156797 30.4300984937167)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt14729-p1udt3260)p1u_233400,A,p1udt14729-p1udt3260x,p1udt14729,"LINESTRING(-97.7175132505611 30.4302279964211, -97.7175534779144 30.4302564735421)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt3260-p1udt4766)p1u_233401,A,p1udt4766,p1udt3260-p1udt4766xx,"LINESTRING(-97.7168290670401 30.429915677642, -97.7168361051058 30.4298710623748)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt3260-p1udt4766)p1u_233402,A,p1udt3260-p1udt4766x,p1udt3260,"LINESTRING(-97.7171983601278 30.4300370355949, -97.7171913222115 30.4300816508849)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt15513-p1udt4766)p1u_233403,A,p1udt15513,p1udt15513-p1udt4766x,"LINESTRING(-97.7164152314485 30.429713104534, -97.7163670660951 30.4297299470816)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt15513-p1udt4766)p1u_233404,A,p1udt15513-p1udt4766xx,p1udt4766,"LINESTRING(-97.7167809016511 30.4299325203411, -97.7168290670401 30.429915677642)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt15513-p1udt22038)p1u_233405,A,p1udt22038,p1udt15513-p1udt22038xx,"LINESTRING(-97.7162103231233 30.4294584478311, -97.7162173614287 30.4294138326014)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt15513-p1udt22038)p1u_233406,A,p1udt15513-p1udt22038x,p1udt15513,"LINESTRING(-97.7164563869408 30.4297405565171, -97.7164152314485 30.429713104534)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt21500-p1udt22038)p1u_233407,A,p1udt21500,p1udt21500-p1udt22038x,"LINESTRING(-97.7163208116643 30.4289722974793, -97.7162726466649 30.4289891400039)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt21500-p1udt22038)p1u_233408,A,p1udt21500-p1udt22038xx,p1udt22038,"LINESTRING(-97.7162514784515 30.4294858998752, -97.7162103231233 30.4294584478311)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt11026-p1udt21500)p1u_233409,A,p1udt11026-p1udt21500x,p1udt11026-p1udt21500xx,"LINESTRING(-97.7161138157184 30.4286863036645, -97.7161597009934 30.4287051701728)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt11026-p1udt21500)p1u_233410,A,p1udt11026-p1udt21500xxx,p1udt21500,"LINESTRING(-97.7163619668258 30.4289997494855, -97.7163208116643 30.4289722974793)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt2108-p1udt3786)p1u_233413,B,p1udt2108,p1udt2108-p1udt3786x,"LINESTRING(-97.7174952705486 30.4275492383, -97.7174461697469 30.4275301769027)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt2108-p1udt3786)p1u_233414,B,p1udt2108-p1udt3786xx,p1udt3786,"LINESTRING(-97.7185807157175 30.4267025880244, -97.7185347813743 30.4266880001544)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt22037-p1udt8013)p1u_233415,B,p1udt22037,p1udt22037-p1udt8013x,"LINESTRING(-97.7180229496563 30.4277978307282, -97.7179827231432 30.4277693537665)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt22037-p1udt8013)p1u_233416,B,p1udt22037-p1udt8013xx,p1udt8013,"LINESTRING(-97.7183979134493 30.427946068369, -97.7183515747291 30.4279596638395)",0.001,,,0.001,,,301,OVERHEAD,,1
padswitch(r:p1udt2108-p1udt22037)p1u_233417,B,p1udt2108,p1udt2108-p1udt22037x,"LINESTRING(-97.7174952705486 30.4275492383, -97.7174731782356 30.4275917051986)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt2108-p1udt22037)p1u_233418,B,p1udt2108-p1udt22037xx,p1udt22037,"LINESTRING(-97.7180716862522 30.4277822534878, -97.7180229496563 30.4277978307282)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt2108-p1udt3278)p1u_233419,B,p1udt3278,p1udt2108-p1udt3278xx,"LINESTRING(-97.7171434583352 30.4273743073332, -97.7170952942615 30.427391150192)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt2108-p1udt3278)p1u_233420,B,p1udt2108-p1udt3278x,p1udt2108,"LINESTRING(-97.7175444852339 30.4275679363185, -97.7174952705486 30.4275492383)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt2687-p1udt3278)p1u_233421,B,p1udt2687,p1udt2687-p1udt3278x,"LINESTRING(-97.7168744359725 30.4272453422683, -97.7168262719206 30.4272621850286)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt2687-p1udt3278)p1u_233422,B,p1udt2687-p1udt3278xx,p1udt3278,"LINESTRING(-97.7171504960318 30.4273296920228, -97.7171434583352 30.4273743073332)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt2687-p1udt3277)p1u_233423,B,p1udt3277,p1udt2687-p1udt3277xx,"LINESTRING(-97.7166055324502 30.4271073549164, -97.7165573684246 30.4271241975784)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt2687-p1udt3277)p1u_233424,B,p1udt2687-p1udt3277x,p1udt2687,"LINESTRING(-97.7168814737795 30.4272007269748, -97.7168744359725 30.4272453422683)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt13653-p1udt3277)p1u_233425,B,p1udt13653,p1udt13653-p1udt3277x,"LINESTRING(-97.716333929746 30.4271766959031, -97.7163826662736 30.4271611192909)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt13653-p1udt3277)p1u_233426,B,p1udt13653-p1udt3277xx,p1udt3277,"LINESTRING(-97.7166125703668 30.4270627396397, -97.7166055324502 30.4271073549164)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt13653-p1udt6727)p1u_233427,B,p1udt6727,p1udt13653-p1udt6727xx,"LINESTRING(-97.7162382259468 30.4273291441587, -97.7161980001604 30.4273006666652)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt13653-p1udt6727)p1u_233428,B,p1udt13653-p1udt6727x,p1udt13653,"LINESTRING(-97.716325377359 30.4272211150129, -97.716333929746 30.4271766959031)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt6727-p1udt6728)p1u_233429,B,p1udt6728,p1udt6727-p1udt6728xx,"LINESTRING(-97.7160999167466 30.4275535280752, -97.7161069549321 30.4275089128363)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt6727-p1udt6728)p1u_233430,B,p1udt6727-p1udt6728x,p1udt6727,"LINESTRING(-97.716286962565 30.4273135675852, -97.7162382259468 30.4273291441587)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt11696-p1udt6728)p1u_233431,B,p1udt11696,p1udt11696-p1udt6728x,"LINESTRING(-97.7158554847514 30.427939147045, -97.7158770274453 30.427896446616)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt11696-p1udt6728)p1u_233432,B,p1udt11696-p1udt6728xx,p1udt6728,"LINESTRING(-97.716051752419 30.4275703705408, -97.7160999167466 30.4275535280752)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt1537-p1udt4304)p1u_233433,B,p1udt1537,p1udt1537-p1udt4304x,"LINESTRING(-97.7175252274042 30.4284428009299, -97.7175467695001 30.4284001002107)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt1537-p1udt4304)p1u_233434,B,p1udt1537-p1udt4304xx,p1udt4304,"LINESTRING(-97.7179395505608 30.4286323554495, -97.7179780036319 30.4286585508139)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt1537-p1udt7175)p1u_233435,B,p1udt1537,p1udt1537-p1udt7175x,"LINESTRING(-97.7175252274042 30.4284428009299, -97.7175744425379 30.4284614989476)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt1537-p1udt7175)p1u_233436,B,p1udt1537-p1udt7175xx,p1udt7175,"LINESTRING(-97.7177099832329 30.4280024723222, -97.7176636443995 30.4280160675448)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt1537-p1udt7174)p1u_233437,B,p1udt7174,p1udt1537-p1udt7174xx,"LINESTRING(-97.7168939764908 30.4281388025766, -97.7169351314786 30.4281662544001)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt1537-p1udt7174)p1u_233438,B,p1udt1537-p1udt7174x,p1udt1537,"LINESTRING(-97.7175031348878 30.4284852678225, -97.7175252274042 30.4284428009299)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt7174-p1udt7606)p1u_233439,B,p1udt7606,p1udt7174-p1udt7606xx,"LINESTRING(-97.7164490342749 30.4279269009611, -97.7164008698165 30.427943743551)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt7174-p1udt7606)p1u_233440,B,p1udt7174-p1udt7606x,p1udt7174,"LINESTRING(-97.7169010143686 30.4280941872896, -97.7168939764908 30.4281388025766)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt11696-p1udt7606)p1u_233441,B,p1udt11696,p1udt11696-p1udt7606x,"LINESTRING(-97.7158554847514 30.427939147045, -97.7158333916441 30.4279816136407)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt11696-p1udt7606)p1u_233442,B,p1udt11696-p1udt7606xx,p1udt7606,"LINESTRING(-97.7164560723356 30.427882285702, -97.7164490342749 30.4279269009611)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt11696-p1udt18164)p1u_233443,B,p1udt18164,p1udt11696-p1udt18164xx,"LINESTRING(-97.7156534505398 30.4282529226323, -97.71566048899 30.4282083074294)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt11696-p1udt18164)p1u_233444,B,p1udt11696-p1udt18164x,p1udt11696,"LINESTRING(-97.7159046992933 30.4279578456775, -97.7158554847514 30.427939147045)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt11025-p1udt18164)p1u_233445,B,p1udt11025-p1udt18164x,p1udt11025-p1udt18164xx,"LINESTRING(-97.7155849756711 30.4283903795018, -97.7156185911687 30.4283580193886)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt11025-p1udt18164)p1u_233446,B,p1udt11025-p1udt18164xxx,p1udt18164,"LINESTRING(-97.7156052857934 30.4282697649193, -97.7156534505398 30.4282529226323)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt11695-p1udt15271)p1u_233459,B,p1udt11695,p1udt11695-p1udt15271x,"LINESTRING(-97.715323134673 30.4264450901452, -97.7153642885088 30.4264725424381)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt11695-p1udt15271)p1u_233460,B,p1udt11695-p1udt15271xx,p1udt15271,"LINESTRING(-97.7149214134289 30.4262696048959, -97.71487547988 30.4262550157583)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt11695-p1udt22414)p1u_233461,B,p1udt22414,p1udt11695-p1udt22414xx,"LINESTRING(-97.7153879448075 30.4270683471762, -97.7154094874963 30.4270256468191)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt11695-p1udt22414)p1u_233462,B,p1udt11695-p1udt22414x,p1udt11695,"LINESTRING(-97.7153301731117 30.4264004749487, -97.715323134673 30.4264450901452)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt19682-p1udt7605)p1u_233463,B,p1udt19682,p1udt19682-p1udt7605x,"LINESTRING(-97.7160579080107 30.4267861674606, -97.7160649461469 30.4267415522178)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt19682-p1udt7605)p1u_233464,B,p1udt19682-p1udt7605xx,p1udt7605,"LINESTRING(-97.716192530276 30.4268737621853, -97.7162309821884 30.4268999580382)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt13652-p1udt19682)p1u_233465,B,p1udt13652,p1udt13652-p1udt19682x,"LINESTRING(-97.7158303117856 30.4266754820592, -97.7158790481338 30.426659905629)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt13652-p1udt19682)p1u_233466,B,p1udt13652-p1udt19682xx,p1udt19682,"LINESTRING(-97.7160097440586 30.4268030099232, -97.7160579080107 30.4267861674606)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt13652-p1udt22414)p1u_233467,B,p1udt22414,p1udt13652-p1udt22414xx,"LINESTRING(-97.7153879448075 30.4270683471762, -97.7154371588225 30.4270870459723)",0.001,,,0.001,,,151,OVERHEAD,,1
