transformer_name,phase_code,primary_bus,secondary_bus,tertiary_bus,geometry,primary_kva,primary_voltage_kv,secondary_voltage_kv,tertiary_voltage_kv,primary_connection,secondary_connection,tertiary_connection,primary_grounded,secondary_grounded,tertiary_grounded,resistance_pct,reactance_pct,equipment_no_load_loss,equipment_full_load_loss,is_center_tapped,in_service
tr(r:p1udt3785-p1udt3785lv),C,p1udt3785,p1udt3785lv,p1udt3785lv,POINT(-97.7134122219177 30.4260743755027),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt3786-p1udt3786lv),B,p1udt3786,p1udt3786lv,p1udt3786lv,POINT(-97.7185347813743 30.4266880001544),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt3788-p1udt3788lv),A,p1udt3788,p1udt3788lv,p1udt3788lv,POINT(-97.7241517706959 30.4160919791838),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt3790-p1udt3790lv),ABC,p1udt3790,p1udt3790lv,p1udt3790lv,POINT(-97.724363861917 30.417393526345),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt3791-p1udt3791lv),C,p1udt3791,p1udt3791lv,p1udt3791lv,POINT(-97.7266888875002 30.4185479045056),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt3793-p1udt3793lv),A,p1udt3793,p1udt3793lv,p1udt3793lv,POINT(-97.728743860621 30.4193832648616),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt3794-p1udt3794lv),B,p1udt3794,p1udt3794lv,p1udt3794lv,POINT(-97.7292304161476 30.4202471225665),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt3795-p1udt3795lv),B,p1udt3795,p1udt3795lv,p1udt3795lv,POINT(-97.7234121186475 30.4151413252233),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt3796-p1udt3796lv),B,p1udt3796,p1udt3796lv,p1udt3796lv,POINT(-97.7182067630256 30.4153301297618),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt3797-p1udt3797lv),ABC,p1udt3797,p1udt3797lv,p1udt3797lv,POINT(-97.7209495956652 30.4149600204624),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt3799-p1udt3799lv),ABC,p1udt3799,p1udt3799lv,p1udt3799lv,POINT(-97.7177620795769 30.4174912658167),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt3801-p1udt3801lv),A,p1udt3801,p1udt3801lv,p1udt3801lv,POINT(-97.7099721134915 30.429559353033),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt3802-p1udt3802lv),A,p1udt3802,p1udt3802lv,p1udt3802lv,POINT(-97.7104997586547 30.4298170366246),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt3803-p1udt3803lv),A,p1udt3803,p1udt3803lv,p1udt3803lv,POINT(-97.7089364528213 30.4299280744076),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt4289-p1udt4289lv),C,p1udt4289,p1udt4289lv,p1udt4289lv,POINT(-97.7162896223403 30.4305598509306),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt4290-p1udt4290lv),C,p1udt4290,p1udt4290lv,p1udt4290lv,POINT(-97.718108588106 30.4314118210174),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt4291-p1udt4291lv),A,p1udt4291,p1udt4291lv,p1udt4291lv,POINT(-97.7167535225633 30.4325045090828),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt4292-p1udt4292lv),A,p1udt4292,p1udt4292lv,p1udt4292lv,POINT(-97.7137211659605 30.4337496436625),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt4301-p1udt4301lv),ABC,p1udt4301,p1udt4301lv,p1udt4301lv,POINT(-97.7144904133432 30.426427868906),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt4302-p1udt4302lv),A,p1udt4302,p1udt4302lv,p1udt4302lv,POINT(-97.7135001055145 30.4273113799325),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt4304-p1udt4304lv),B,p1udt4304,p1udt4304lv,p1udt4304lv,POINT(-97.7179780036319 30.4286585508139),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt4305-p1udt4305lv),C,p1udt4305,p1udt4305lv,p1udt4305lv,POINT(-97.7165820259614 30.4289026829539),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt4307-p1udt4307lv),A,p1udt4307,p1udt4307lv,p1udt4307lv,POINT(-97.7236511380328 30.4135749019875),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt4308-p1udt4308lv),A,p1udt4308,p1udt4308lv,p1udt4308lv,POINT(-97.727505214157 30.4176046416806),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt4309-p1udt4309lv),ABC,p1udt4309,p1udt4309lv,p1udt4309lv,POINT(-97.7261378018225 30.418682910527),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt4310-p1udt4310lv),C,p1udt4310,p1udt4310lv,p1udt4310lv,POINT(-97.7233519489086 30.4191519586832),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt4314-p1udt4314lv),C,p1udt4314,p1udt4314lv,p1udt4314lv,POINT(-97.7220947187549 30.4147765426216),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt4315-p1udt4315lv),C,p1udt4315,p1udt4315lv,p1udt4315lv,POINT(-97.7168873974684 30.4159126829906),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt4316-p1udt4316lv),ABC,p1udt4316,p1udt4316lv,p1udt4316lv,POINT(-97.7140044675867 30.418230276872),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt4317-p1udt4317lv),A,p1udt4317,p1udt4317lv,p1udt4317lv,POINT(-97.7157102569691 30.4191491893113),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt4318-p1udt4318lv),ABC,p1udt4318,p1udt4318lv,p1udt4318lv,POINT(-97.715378437245 30.4198408608831),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt4766-p1udt4766lv),A,p1udt4766,p1udt4766lv,p1udt4766lv,POINT(-97.7168290670401 30.429915677642),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt4776-p1udt4776lv),C,p1udt4776,p1udt4776lv,p1udt4776lv,POINT(-97.7124231893051 30.4274682183211),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt4777-p1udt4777lv),ABC,p1udt4777,p1udt4777lv,p1udt4777lv,POINT(-97.7243268824352 30.4178352889442),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt4780-p1udt4780lv),A,p1udt4780,p1udt4780lv,p1udt4780lv,POINT(-97.7290332082199 30.4185940041505),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt4783-p1udt4783lv),C,p1udt4783,p1udt4783lv,p1udt4783lv,POINT(-97.7217934843138 30.4135750622565),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt4784-p1udt4784lv),B,p1udt4784,p1udt4784lv,p1udt4784lv,POINT(-97.7170127591151 30.4150838056557),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt4786-p1udt4786lv),A,p1udt4786,p1udt4786lv,p1udt4786lv,POINT(-97.7201101405982 30.4154661010399),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt4787-p1udt4787lv),ABC,p1udt4787,p1udt4787lv,p1udt4787lv,POINT(-97.714944289325 30.4180139582606),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt4789-p1udt4789lv),A,p1udt4789,p1udt4789lv,p1udt4789lv,POINT(-97.7122329969865 30.4262792967402),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt5294-p1udt5294lv),B,p1udt5294,p1udt5294lv,p1udt5294lv,POINT(-97.7149547608309 30.4323063528151),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt5300-p1udt5300lv),A,p1udt5300,p1udt5300lv,p1udt5300lv,POINT(-97.7293065778016 30.4240104299082),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt5306-p1udt5306lv),C,p1udt5306,p1udt5306lv,p1udt5306lv,POINT(-97.7131358588576 30.4280926105329),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt5308-p1udt5308lv),A,p1udt5308,p1udt5308lv,p1udt5308lv,POINT(-97.7249185351757 30.4131671853474),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt5309-p1udt5309lv),C,p1udt5309,p1udt5309lv,p1udt5309lv,POINT(-97.7243779422493 30.4129220986611),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt5310-p1udt5310lv),C,p1udt5310,p1udt5310lv,p1udt5310lv,POINT(-97.7256274045032 30.4138957703008),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt5312-p1udt5312lv),B,p1udt5312,p1udt5312lv,p1udt5312lv,POINT(-97.7258841514611 30.4157752583006),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt5317-p1udt5317lv),C,p1udt5317,p1udt5317lv,p1udt5317lv,POINT(-97.7213554411232 30.4133759589161),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt5318-p1udt5318lv),ABC,p1udt5318,p1udt5318lv,p1udt5318lv,POINT(-97.7204020429193 30.4147269930132),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt5319-p1udt5319lv),C,p1udt5319,p1udt5319lv,p1udt5319lv,POINT(-97.7167608734111 30.4176257952795),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt5320-p1udt5320lv),ABC,p1udt5320,p1udt5320lv,p1udt5320lv,POINT(-97.7167781711468 30.418690670294),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt5321-p1udt5321lv),C,p1udt5321,p1udt5321lv,p1udt5321lv,POINT(-97.7080797231429 30.4275955036254),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt5800-p1udt5800lv),C,p1udt5800,p1udt5800lv,p1udt5800lv,POINT(-97.7131494129075 30.4302313436808),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt5801-p1udt5801lv),B,p1udt5801,p1udt5801lv,p1udt5801lv,POINT(-97.71397493446 30.431319312165),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt5802-p1udt5802lv),C,p1udt5802,p1udt5802lv,p1udt5802lv,POINT(-97.7182214948175 30.4325189342644),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt5806-p1udt5806lv),A,p1udt5806,p1udt5806lv,p1udt5806lv,POINT(-97.7299174287636 30.4258839512545),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt5808-p1udt5808lv),C,p1udt5808,p1udt5808lv,p1udt5808lv,POINT(-97.7278694525666 30.4272446882886),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt5810-p1udt5810lv),ABC,p1udt5810,p1udt5810lv,p1udt5810lv,POINT(-97.7144273643024 30.4268994218576),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt5811-p1udt5811lv),C,p1udt5811,p1udt5811lv,p1udt5811lv,POINT(-97.7181912117061 30.4292613665721),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt5812-p1udt5812lv),ABC,p1udt5812,p1udt5812lv,,POINT(-97.7261201532897 30.4109473303579),150,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,1.0784,,0.516667,2.1568,0,1
tr(r:p1udt5814-p1udt5814lv),C,p1udt5814,p1udt5814lv,p1udt5814lv,POINT(-97.7262390682157 30.4148942630711),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt5815-p1udt5815lv),ABC,p1udt5815,p1udt5815lv,p1udt5815lv,POINT(-97.7232221425649 30.4163266819994),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt5816-p1udt5816lv),ABC,p1udt5816,p1udt5816lv,p1udt5816lv,POINT(-97.7248559926242 30.4171552540011),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt5818-p1udt5818lv),A,p1udt5818,p1udt5818lv,p1udt5818lv,POINT(-97.7293425839407 30.4172163334951),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt5819-p1udt5819lv),A,p1udt5819,p1udt5819lv,p1udt5819lv,POINT(-97.7293857303659 30.417902668865),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt5822-p1udt5822lv),C,p1udt5822,p1udt5822lv,p1udt5822lv,POINT(-97.7204486562073 30.4129367302962),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt5829-p1udt5829lv),C,p1udt5829,p1udt5829lv,p1udt5829lv,POINT(-97.7089347367133 30.4276901641438),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt6287-p1udt6287lv),C,p1udt6287,p1udt6287lv,p1udt6287lv,POINT(-97.7186204455434 30.4298791392014),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt6288-p1udt6288lv),C,p1udt6288,p1udt6288lv,p1udt6288lv,POINT(-97.7175625958533 30.4311500026054),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt6298-p1udt6298lv),B,p1udt6298,p1udt6298lv,p1udt6298lv,POINT(-97.7143562710623 30.4287181946165),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt6299-p1udt6299lv),C,p1udt6299,p1udt6299lv,p1udt6299lv,POINT(-97.7177411628652 30.4294464655701),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt6301-p1udt6301lv),C,p1udt6301,p1udt6301lv,p1udt6301lv,POINT(-97.7237805519278 30.4126237516371),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt6303-p1udt6303lv),C,p1udt6303,p1udt6303lv,p1udt6303lv,POINT(-97.7255134968296 30.4192685245897),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt6304-p1udt6304lv),ABC,p1udt6304,p1udt6304lv,p1udt6304lv,POINT(-97.7150262051901 30.4197108583892),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt6307-p1udt6307lv),B,p1udt6307,p1udt6307lv,p1udt6307lv,POINT(-97.7110368612281 30.4261862844304),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt6308-p1udt6308lv),C,p1udt6308,p1udt6308lv,p1udt6308lv,POINT(-97.7094796471264 30.4266310658145),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt6718-p1udt6718lv),C,p1udt6718,p1udt6718lv,p1udt6718lv,POINT(-97.7193728110031 30.4307464558938),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt6727-p1udt6727lv),B,p1udt6727,p1udt6727lv,p1udt6727lv,POINT(-97.7162382259468 30.4273291441587),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt6728-p1udt6728lv),B,p1udt6728,p1udt6728lv,p1udt6728lv,POINT(-97.7160999167466 30.4275535280752),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt6729-p1udt6729lv),C,p1udt6729,p1udt6729lv,p1udt6729lv,POINT(-97.7188055171008 30.4282799223548),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt6731-p1udt6731lv),C,p1udt6731,p1udt6731lv,p1udt6731lv,POINT(-97.7275673725298 30.4144199763827),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt6733-p1udt6733lv),ABC,p1udt6733,p1udt6733lv,p1udt6733lv,POINT(-97.7251331725023 30.4158761641704),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt6734-p1udt6734lv),ABC,p1udt6734,p1udt6734lv,p1udt6734lv,POINT(-97.7246886879365 30.417234115406),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt6735-p1udt6735lv),A,p1udt6735,p1udt6735lv,p1udt6735lv,POINT(-97.7275817932985 30.4171322169349),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt6736-p1udt6736lv),A,p1udt6736,p1udt6736lv,p1udt6736lv,POINT(-97.7277620178967 30.4184874147955),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt6737-p1udt6737lv),ABC,p1udt6737,p1udt6737lv,p1udt6737lv,POINT(-97.7265198795252 30.4197244476879),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt6738-p1udt6738lv),ABC,p1udt6738,p1udt6738lv,p1udt6738lv,POINT(-97.723156360998 30.4127593674918),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt6740-p1udt6740lv),A,p1udt6740,p1udt6740lv,p1udt6740lv,POINT(-97.7208139929546 30.4157796074173),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt6741-p1udt6741lv),C,p1udt6741,p1udt6741lv,p1udt6741lv,POINT(-97.717261073354 30.4159975613049),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt6743-p1udt6743lv),C,p1udt6743,p1udt6743lv,p1udt6743lv,POINT(-97.7220869974847 30.4187517679003),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt7167-p1udt7167lv),B,p1udt7167,p1udt7167lv,p1udt7167lv,POINT(-97.7155316349734 30.4327812223639),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt7172-p1udt7172lv),C,p1udt7172,p1udt7172lv,p1udt7172lv,POINT(-97.7290803615813 30.4270038421101),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt7174-p1udt7174lv),B,p1udt7174,p1udt7174lv,p1udt7174lv,POINT(-97.7168939764908 30.4281388025766),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt7175-p1udt7175lv),B,p1udt7175,p1udt7175lv,p1udt7175lv,POINT(-97.7176636443995 30.4280160675448),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt7177-p1udt7177lv),A,p1udt7177,p1udt7177lv,p1udt7177lv,POINT(-97.7246719692835 30.413715176707),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt7179-p1udt7179lv),A,p1udt7179,p1udt7179lv,p1udt7179lv,POINT(-97.7258387396507 30.4176605714228),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt7180-p1udt7180lv),B,p1udt7180,p1udt7180lv,p1udt7180lv,POINT(-97.727224586193 30.4199749395349),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt7183-p1udt7183lv),B,p1udt7183,p1udt7183lv,p1udt7183lv,POINT(-97.7197563301397 30.41705049644),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt7184-p1udt7184lv),B,p1udt7184,p1udt7184lv,p1udt7184lv,POINT(-97.7174893988437 30.4168479596007),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt7185-p1udt7185lv),A,p1udt7185,p1udt7185lv,p1udt7185lv,POINT(-97.72051794264 30.4183341808901),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt7188-p1udt7188lv),B,p1udt7188,p1udt7188lv,p1udt7188lv,POINT(-97.7114340968325 30.4268049008765),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt7189-p1udt7189lv),A,p1udt7189,p1udt7189lv,p1udt7189lv,POINT(-97.7078463436344 30.4288976999275),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt7190-p1udt7190lv),A,p1udt7190,p1udt7190lv,p1udt7190lv,POINT(-97.7083893832188 30.4287765827239),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt7191-p1udt7191lv),C,p1udt7191,p1udt7191lv,p1udt7191lv,POINT(-97.7111940928937 30.4292736692461),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt7253-p1udt7253lv),ABC,p1udt7253,p1udt7253lv,,POINT(-97.7272655436607 30.4070041531434),1000,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.798815,,0.2,1.59763,0,1
tr(r:p1udt7599-p1udt7599lv),C,p1udt7599,p1udt7599lv,p1udt7599lv,POINT(-97.7187402017311 30.4307977354338),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt7601-p1udt7601lv),C,p1udt7601,p1udt7601lv,p1udt7601lv,POINT(-97.7283849764493 30.4236224920848),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt7603-p1udt7603lv),C,p1udt7603,p1udt7603lv,p1udt7603lv,POINT(-97.7284266168996 30.4268348908389),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt7605-p1udt7605lv),B,p1udt7605,p1udt7605lv,p1udt7605lv,POINT(-97.7162309821884 30.4268999580382),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt7606-p1udt7606lv),B,p1udt7606,p1udt7606lv,p1udt7606lv,POINT(-97.7164490342749 30.4279269009611),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt7607-p1udt7607lv),ABC,p1udt7607,p1udt7607lv,p1udt7607lv,POINT(-97.7127089340679 30.4297304558468),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt7611-p1udt7611lv),C,p1udt7611,p1udt7611lv,p1udt7611lv,POINT(-97.7262263319165 30.4149887142109),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt7612-p1udt7612lv),ABC,p1udt7612,p1udt7612lv,p1udt7612lv,POINT(-97.7250513332682 30.4181671916092),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt7614-p1udt7614lv),ABC,p1udt7614,p1udt7614lv,p1udt7614lv,POINT(-97.7181813952637 30.4164756211602),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt7615-p1udt7615lv),B,p1udt7615,p1udt7615lv,p1udt7615lv,POINT(-97.7203667246223 30.417345214506),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
