load_name,phase_code,bus,geometry,connection_type,real_power_value,real_power_units,reactive_power_value,reactive_power_units,z_real,z_imag,i_real,i_imag,p_real,p_imag,num_customers,in_service
load_p1ulv2231_1,S1,p1ulv2231,POINT(-97.723121198838 30.414484935167),STAR,5.58715595705629,kilowatt,0.577722670299604,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2231_2,S2,p1ulv2231,POINT(-97.723121198838 30.414484935167),STAR,5.58715595705629,kilowatt,0.577722670299604,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2232_1,S1,p1ulv2232,POINT(-97.7228078636754 30.41456307682),STAR,6.95932688883192,kilowatt,0.868960431137367,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2232_2,S2,p1ulv2232,POINT(-97.7228078636754 30.41456307682),STAR,6.95932688883192,kilowatt,0.868960431137367,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2234_1,S1,p1ulv2234,POINT(-97.722871635317 30.4160615083393),STAR,5.00242018692711,kilowatt,1.58897853166096,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2234_2,S2,p1ulv2234,POINT(-97.722871635317 30.4160615083393),STAR,5.00242018692711,kilowatt,1.58897853166096,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2235_1,S1,p1ulv2235,POINT(-97.7197788894114 30.4163949711729),STAR,3.84308454680925,kilowatt,1.26531006016579,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2235_2,S2,p1ulv2235,POINT(-97.7197788894114 30.4163949711729),STAR,3.84308454680925,kilowatt,1.26531006016579,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2236_1,S1,p1ulv2236,POINT(-97.7212758748065 30.4170835258606),STAR,4.38036261651304,kilowatt,1.29518215371496,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2236_2,S2,p1ulv2236,POINT(-97.7212758748065 30.4170835258606),STAR,4.38036261651304,kilowatt,1.29518215371496,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2237_1,S1,p1ulv2237,POINT(-97.7149575375003 30.417003441267),STAR,4.17486896685156,kilowatt,1.28173122890233,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2237_2,S2,p1ulv2237,POINT(-97.7149575375003 30.417003441267),STAR,4.17486896685156,kilowatt,1.28173122890233,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2238_1,S1,p1ulv2238,POINT(-97.7209068343369 30.4174408279988),STAR,3.50689461176661,kilowatt,1.04260014343165,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2238_2,S2,p1ulv2238,POINT(-97.7209068343369 30.4174408279988),STAR,3.50689461176661,kilowatt,1.04260014343165,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2239_1,S1,p1ulv2239,POINT(-97.7161167866481 30.417520130379),STAR,3.84308454680925,kilowatt,1.26531006016579,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2239_2,S2,p1ulv2239,POINT(-97.7161167866481 30.417520130379),STAR,3.84308454680925,kilowatt,1.26531006016579,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2240_1,S1,p1ulv2240,POINT(-97.7146303527332 30.418137108373),STAR,6.6458713977329,kilowatt,1.70771465500448,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2240_2,S2,p1ulv2240,POINT(-97.7146303527332 30.418137108373),STAR,6.6458713977329,kilowatt,1.70771465500448,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2241_1,S1,p1ulv2241,POINT(-97.7224450485297 30.4184393894199),STAR,4.45451739126206,kilowatt,0.583465663729529,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2241_2,S2,p1ulv2241,POINT(-97.7224450485297 30.4184393894199),STAR,4.45451739126206,kilowatt,0.583465663729529,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2840_1,S1,p1ulv2840,POINT(-97.7195560294705 30.4305170084164),STAR,3.16866704091724,kilowatt,0.710023973281543,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2840_2,S2,p1ulv2840,POINT(-97.7195560294705 30.4305170084164),STAR,3.16866704091724,kilowatt,0.710023973281543,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2841_1,S1,p1ulv2841,POINT(-97.7149797302761 30.4319907168779),STAR,6.48602359846372,kilowatt,1.54983870867538,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2841_2,S2,p1ulv2841,POINT(-97.7149797302761 30.4319907168779),STAR,6.48602359846372,kilowatt,1.54983870867538,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2842_1,S1,p1ulv2842,POINT(-97.7144970282542 30.4338627266946),STAR,7.17393015127563,kilowatt,1.10713480579587,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2842_2,S2,p1ulv2842,POINT(-97.7144970282542 30.4338627266946),STAR,7.17393015127563,kilowatt,1.10713480579587,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2848_1,S1,p1ulv2848,POINT(-97.7282559643918 30.4239369578156),STAR,5.56120581879895,kilowatt,0.769417729963712,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2848_2,S2,p1ulv2848,POINT(-97.7282559643918 30.4239369578156),STAR,5.56120581879895,kilowatt,0.769417729963712,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2849_1,S1,p1ulv2849,POINT(-97.7292030749017 30.4279794334082),STAR,7.49491371283121,kilowatt,1.85421799629236,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2849_2,S2,p1ulv2849,POINT(-97.7292030749017 30.4279794334082),STAR,7.49491371283121,kilowatt,1.85421799629236,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2854_1,S1,p1ulv2854,POINT(-97.71684569123 30.4270554983365),STAR,8.25578268592356,kilowatt,0.958826256139906,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2854_2,S2,p1ulv2854,POINT(-97.71684569123 30.4270554983365),STAR,8.25578268592356,kilowatt,0.958826256139906,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2858_1,S1,p1ulv2858,POINT(-97.7283278197219 30.4159884466621),STAR,9.6033456412527,kilowatt,0.490253566434581,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2858_2,S2,p1ulv2858,POINT(-97.7283278197219 30.4159884466621),STAR,9.6033456412527,kilowatt,0.490253566434581,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2859_1,S1,p1ulv2859,POINT(-97.7250377059317 30.4168135374995),STAR,3.53729681123518,kilowatt,1.24920571532989,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2859_2,S2,p1ulv2859,POINT(-97.7250377059317 30.4168135374995),STAR,3.53729681123518,kilowatt,1.24920571532989,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2861_1,S1,p1ulv2861,POINT(-97.7221456147239 30.4150528582933),STAR,12.9946152662044,kilowatt,2.53953984239511,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2861_2,S2,p1ulv2861,POINT(-97.7221456147239 30.4150528582933),STAR,12.9946152662044,kilowatt,2.53953984239511,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2863_1,S1,p1ulv2863,POINT(-97.7143342708357 30.4192801035592),STAR,2.89782244647803,kilowatt,1.04005819715492,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2863_2,S2,p1ulv2863,POINT(-97.7143342708357 30.4192801035592),STAR,2.89782244647803,kilowatt,1.04005819715492,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2865_1,S1,p1ulv2865,POINT(-97.7086755744364 30.4244394916055),STAR,6.88677019439032,kilowatt,1.80490069831223,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2865_2,S2,p1ulv2865,POINT(-97.7086755744364 30.4244394916055),STAR,6.88677019439032,kilowatt,1.80490069831223,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2867_1,S1,p1ulv2867,POINT(-97.7118892960782 30.4278728791453),STAR,6.02976753161457,kilowatt,1.81647249046068,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2867_2,S2,p1ulv2867,POINT(-97.7118892960782 30.4278728791453),STAR,6.02976753161457,kilowatt,1.81647249046068,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2868_1,S1,p1ulv2868,POINT(-97.7084057275847 30.4283256910098),STAR,5.60748590269,kilowatt,1.51525895750273,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2868_2,S2,p1ulv2868,POINT(-97.7084057275847 30.4283256910098),STAR,5.60748590269,kilowatt,1.51525895750273,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2869_1,S1,p1ulv2869,POINT(-97.7074895307795 30.4291106362917),STAR,6.6458713977329,kilowatt,1.70771465500448,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv2869_2,S2,p1ulv2869,POINT(-97.7074895307795 30.4291106362917),STAR,6.6458713977329,kilowatt,1.70771465500448,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3496_1,S1,p1ulv3496,POINT(-97.7172349800373 30.4299286103056),STAR,12.9946152662044,kilowatt,2.53953984239511,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3496_2,S2,p1ulv3496,POINT(-97.7172349800373 30.4299286103056),STAR,12.9946152662044,kilowatt,2.53953984239511,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3497_1,S1,p1ulv3497,POINT(-97.71560851967 30.4300930733617),STAR,9.31886422262121,kilowatt,2.09355116981086,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3497_2,S2,p1ulv3497,POINT(-97.71560851967 30.4300930733617),STAR,9.31886422262121,kilowatt,2.09355116981086,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3498_1,S1,p1ulv3498,POINT(-97.7175213572903 30.4327104800725),STAR,5.43099681453767,kilowatt,1.58787249114819,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3498_2,S2,p1ulv3498,POINT(-97.7175213572903 30.4327104800725),STAR,5.43099681453767,kilowatt,1.58787249114819,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3504_1,S1,p1ulv3504,POINT(-97.7250768787857 30.420206544549),STAR,6.22716657663471,kilowatt,1.72970772325427,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3504_2,S2,p1ulv3504,POINT(-97.7250768787857 30.420206544549),STAR,6.22716657663471,kilowatt,1.72970772325427,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3505_1,S1,p1ulv3505,POINT(-97.7261962230473 30.4205964347372),STAR,6.95676443222933,kilowatt,1.33193959446276,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3505_2,S2,p1ulv3505,POINT(-97.7261962230473 30.4205964347372),STAR,6.95676443222933,kilowatt,1.33193959446276,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3506_1,S1,p1ulv3506,POINT(-97.7271780081817 30.421959451536),STAR,6.68399223188061,kilowatt,1.94124818417625,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3506_2,S2,p1ulv3506,POINT(-97.7271780081817 30.421959451536),STAR,6.68399223188061,kilowatt,1.94124818417625,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3507_1,S1,p1ulv3507,POINT(-97.7290770891221 30.42324116586),STAR,5.26235642792599,kilowatt,1.57227226843026,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3507_2,S2,p1ulv3507,POINT(-97.7290770891221 30.42324116586),STAR,5.26235642792599,kilowatt,1.57227226843026,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3508_1,S1,p1ulv3508,POINT(-97.7295380714488 30.4246261627011),STAR,7.47211462160751,kilowatt,0.579834712022576,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3508_2,S2,p1ulv3508,POINT(-97.7295380714488 30.4246261627011),STAR,7.47211462160751,kilowatt,0.579834712022576,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3510_1,S1,p1ulv3510,POINT(-97.7287186855326 30.4275957533906),STAR,5.72231417718806,kilowatt,1.29927449427018,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3510_2,S2,p1ulv3510,POINT(-97.7287186855326 30.4275957533906),STAR,5.72231417718806,kilowatt,1.29927449427018,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3515_1,S1,p1ulv3515,POINT(-97.7168045213523 30.427019001962),STAR,5.66015471112102,kilowatt,1.31605090497486,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3515_2,S2,p1ulv3515,POINT(-97.7168045213523 30.427019001962),STAR,5.66015471112102,kilowatt,1.31605090497486,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3516_1,S1,p1ulv3516,POINT(-97.7172596348084 30.4272490481118),STAR,5.87140617841838,kilowatt,1.03708396995383,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3516_2,S2,p1ulv3516,POINT(-97.7172596348084 30.4272490481118),STAR,5.87140617841838,kilowatt,1.03708396995383,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3517,ABC,p1ulv3517,POINT(-97.7289862897258 30.4125751607966),STAR,13.4613350103196,kilowatt,3.18556197450935,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3517,ABC,p1ulv3517,POINT(-97.7289862897258 30.4125751607966),STAR,13.4613350103196,kilowatt,3.18556197450935,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3517,ABC,p1ulv3517,POINT(-97.7289862897258 30.4125751607966),STAR,13.4613350103196,kilowatt,3.18556197450935,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3518_1,S1,p1ulv3518,POINT(-97.723551230335 30.412639437187),STAR,4.45221731848772,kilowatt,1.33223877210712,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3518_2,S2,p1ulv3518,POINT(-97.723551230335 30.412639437187),STAR,4.45221731848772,kilowatt,1.33223877210712,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3519_1,S1,p1ulv3519,POINT(-97.7255743173018 30.4131735078522),STAR,7.22562724135921,kilowatt,1.12900379984955,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3519_2,S2,p1ulv3519,POINT(-97.7255743173018 30.4131735078522),STAR,7.22562724135921,kilowatt,1.12900379984955,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3522_1,S1,p1ulv3522,POINT(-97.7241996545355 30.4148112809558),STAR,12.9946152662044,kilowatt,2.53953984239511,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3522_2,S2,p1ulv3522,POINT(-97.7241996545355 30.4148112809558),STAR,12.9946152662044,kilowatt,2.53953984239511,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3523_1,S1,p1ulv3523,POINT(-97.7241534400598 30.4151627240301),STAR,7.47211462160751,kilowatt,0.579834712022576,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3523_2,S2,p1ulv3523,POINT(-97.7241534400598 30.4151627240301),STAR,7.47211462160751,kilowatt,0.579834712022576,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3524_1,S1,p1ulv3524,POINT(-97.7272934324892 30.4154730822998),STAR,7.49491371283121,kilowatt,1.85421799629236,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3524_2,S2,p1ulv3524,POINT(-97.7272934324892 30.4154730822998),STAR,7.49491371283121,kilowatt,1.85421799629236,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3526_1,S1,p1ulv3526,POINT(-97.7273770275439 30.4178559543628),STAR,6.22909580703869,kilowatt,1.60310224806142,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3526_2,S2,p1ulv3526,POINT(-97.7273770275439 30.4178559543628),STAR,6.22909580703869,kilowatt,1.60310224806142,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3530_1,S1,p1ulv3530,POINT(-97.728640334528 30.4199886546376),STAR,6.94773849378276,kilowatt,1.69719123615785,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3530_2,S2,p1ulv3530,POINT(-97.728640334528 30.4199886546376),STAR,6.94773849378276,kilowatt,1.69719123615785,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3532_1,S1,p1ulv3532,POINT(-97.7217156524575 30.4136952087169),STAR,5.83561513131659,kilowatt,1.28024473402139,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3532_2,S2,p1ulv3532,POINT(-97.7217156524575 30.4136952087169),STAR,5.83561513131659,kilowatt,1.28024473402139,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3534_1,S1,p1ulv3534,POINT(-97.7186030677791 30.4160738200643),STAR,9.88150787155557,kilowatt,4.38586059835296,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3534_2,S2,p1ulv3534,POINT(-97.7186030677791 30.4160738200643),STAR,9.88150787155557,kilowatt,4.38586059835296,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3536_1,S1,p1ulv3536,POINT(-97.7164386366074 30.4173129317532),STAR,8.89029946284093,kilowatt,1.03790919348368,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3536_2,S2,p1ulv3536,POINT(-97.7164386366074 30.4173129317532),STAR,8.89029946284093,kilowatt,1.03790919348368,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3537_1,S1,p1ulv3537,POINT(-97.7231794821337 30.4180044506803),STAR,3.57760303888143,kilowatt,1.32561361569703,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3537_2,S2,p1ulv3537,POINT(-97.7231794821337 30.4180044506803),STAR,3.57760303888143,kilowatt,1.32561361569703,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3538_1,S1,p1ulv3538,POINT(-97.7159411640772 30.4198012022931),STAR,4.23006289122855,kilowatt,1.10883180884398,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3538_2,S2,p1ulv3538,POINT(-97.7159411640772 30.4198012022931),STAR,4.23006289122855,kilowatt,1.10883180884398,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3540_1,S1,p1ulv3540,POINT(-97.709178430953 30.4249948622058),STAR,13.3732945011669,kilowatt,1.89508937718001,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3540_2,S2,p1ulv3540,POINT(-97.709178430953 30.4249948622058),STAR,13.3732945011669,kilowatt,1.89508937718001,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3543_1,S1,p1ulv3543,POINT(-97.7114292424757 30.4275012353854),STAR,6.5151540023393,kilowatt,1.69548050867925,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv3543_2,S2,p1ulv3543,POINT(-97.7114292424757 30.4275012353854),STAR,6.5151540023393,kilowatt,1.69548050867925,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4097_1,S1,p1ulv4097,POINT(-97.71830104776 30.4304172975718),STAR,12.623708791939,kilowatt,0.672318517463805,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4097_2,S2,p1ulv4097,POINT(-97.71830104776 30.4304172975718),STAR,12.623708791939,kilowatt,0.672318517463805,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4098_1,S1,p1ulv4098,POINT(-97.7157701290618 30.4304736256367),STAR,8.25887793410872,kilowatt,1.86806865443154,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4098_2,S2,p1ulv4098,POINT(-97.7157701290618 30.4304736256367),STAR,8.25887793410872,kilowatt,1.86806865443154,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4099_1,S1,p1ulv4099,POINT(-97.7154600790537 30.4350632317727),STAR,6.71023520625694,kilowatt,1.73910889107902,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4099_2,S2,p1ulv4099,POINT(-97.7154600790537 30.4350632317727),STAR,6.71023520625694,kilowatt,1.73910889107902,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4100_1,S1,p1ulv4100,POINT(-97.7146578065372 30.4358944622772),STAR,7.60643550213047,kilowatt,0.730193893730901,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4100_2,S2,p1ulv4100,POINT(-97.7146578065372 30.4358944622772),STAR,7.60643550213047,kilowatt,0.730193893730901,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4104_1,S1,p1ulv4104,POINT(-97.7102793040482 30.4307443080809),STAR,7.47211462160751,kilowatt,0.579834712022576,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4104_2,S2,p1ulv4104,POINT(-97.7102793040482 30.4307443080809),STAR,7.47211462160751,kilowatt,0.579834712022576,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4108_1,S1,p1ulv3505,POINT(-97.7261962230473 30.4205964347372),STAR,3.48028006787136,kilowatt,0.582151239365922,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4108_2,S2,p1ulv3505,POINT(-97.7261962230473 30.4205964347372),STAR,3.48028006787136,kilowatt,0.582151239365922,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4118_1,S1,p1ulv4118,POINT(-97.7136838477115 30.4260047890581),STAR,9.70816778955509,kilowatt,2.28783123367897,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4118_2,S2,p1ulv4118,POINT(-97.7136838477115 30.4260047890581),STAR,9.70816778955509,kilowatt,2.28783123367897,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4119_1,S1,p1ulv4119,POINT(-97.7183715325377 30.4266193434273),STAR,9.24237757210405,kilowatt,2.42132301269078,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4119_2,S2,p1ulv4119,POINT(-97.7183715325377 30.4266193434273),STAR,9.24237757210405,kilowatt,2.42132301269078,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4122_1,S1,p1ulv4122,POINT(-97.7241485913349 30.4163356587873),STAR,13.3732945011669,kilowatt,1.89508937718001,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4122_2,S2,p1ulv4122,POINT(-97.7241485913349 30.4163356587873),STAR,13.3732945011669,kilowatt,1.89508937718001,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4124_1,S1,p1ulv4124,POINT(-97.7240714617973 30.4174627722539),STAR,6.68399223188061,kilowatt,1.94124818417625,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4124_2,S2,p1ulv4124,POINT(-97.7240714617973 30.4174627722539),STAR,6.68399223188061,kilowatt,1.94124818417625,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4125_1,S1,p1ulv4125,POINT(-97.7268916738413 30.4186300312746),STAR,4.46749822326304,kilowatt,0.835926620752644,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4125_2,S2,p1ulv4125,POINT(-97.7268916738413 30.4186300312746),STAR,4.46749822326304,kilowatt,0.835926620752644,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4127_1,S1,p1ulv4127,POINT(-97.7285629047682 30.4195367534523),STAR,1.25301147649735,kilowatt,0.563260814279302,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4127_2,S2,p1ulv4127,POINT(-97.7285629047682 30.4195367534523),STAR,1.25301147649735,kilowatt,0.563260814279302,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4128_1,S1,p1ulv4128,POINT(-97.7292325277687 30.4200846499487),STAR,7.47953422092862,kilowatt,1.58878379494943,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4128_2,S2,p1ulv4128,POINT(-97.7292325277687 30.4200846499487),STAR,7.47953422092862,kilowatt,1.58878379494943,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4129_1,S1,p1ulv4129,POINT(-97.7233464445268 30.4147758719455),STAR,5.26235642792599,kilowatt,1.57227226843026,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4129_2,S2,p1ulv4129,POINT(-97.7233464445268 30.4147758719455),STAR,5.26235642792599,kilowatt,1.57227226843026,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4130_1,S1,p1ulv4130,POINT(-97.7180633979805 30.4151481833478),STAR,6.43682761452921,kilowatt,1.51802095409495,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4130_2,S2,p1ulv4130,POINT(-97.7180633979805 30.4151481833478),STAR,6.43682761452921,kilowatt,1.51802095409495,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4131_1,S1,p1ulv4131,POINT(-97.7208646808944 30.4150854294263),STAR,4.04804007528282,kilowatt,1.12067059431696,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4131_2,S2,p1ulv4131,POINT(-97.7208646808944 30.4150854294263),STAR,4.04804007528282,kilowatt,1.12067059431696,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4133_1,S1,p1ulv4133,POINT(-97.7179857589197 30.4171053964598),STAR,3.16866704091724,kilowatt,0.710023973281543,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4133_2,S2,p1ulv4133,POINT(-97.7179857589197 30.4171053964598),STAR,3.16866704091724,kilowatt,0.710023973281543,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv4134_1,S1,p1ulv4134,POINT(-97.7213968476092 30.4181855084324),STAR,5.12223907490575,kilowatt,0.529630657162983,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
