branch_name,phase_code,from_bus,to_bus,equipment,length_value_original,length_units_original,length_km,geometry,r11,r22,r33,x11,x22,x33,ampacity_value,construction,in_service
l(r:p1udm3241-p1ulv61920),S1S2,p1udm3241,p1ulv61920,1p_ug_al_1/0_brenau_2,0.0173644,kilometer,0.0173644,"LINESTRING(-97.7142594800252 30.4305399591735, -97.7141951207611 30.4306836916015)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3240-p1ulv58834),S1S2,p1udm3240,p1ulv58834,1p_ug_al_1/0_brenau_2,0.0172804,kilometer,0.0172804,"LINESTRING(-97.7144249898691 30.4306227956302, -97.7144997596796 30.4304791656155)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3240-p1udm3241),S1S2,p1udm3241,p1udm3240,1p_ug_al_1/0_brenau_2,0.0184002,kilometer,0.0184002,"LINESTRING(-97.7142594800252 30.4305399591735, -97.7144249898691 30.4306227956302)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3241-p1udt889lv),S1S2,p1udt889lv,p1udm3241,1p_ug_al_4/0_sweetbriar_2,0.0092001,kilometer,0.0092001,"LINESTRING(-97.7141836983404 30.4304585167923, -97.7142594800252 30.4305399591735)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udt890lv-p1ulv19861),S1S2,p1udt890lv,p1ulv19861,1p_ug_al_1/0_brenau_2,0.0156346,kilometer,0.0156346,"LINESTRING(-97.7159847630895 30.4321017588288, -97.7160209572532 30.431991941455)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3242-p1ulv906),S1S2,p1udm3242,p1ulv906,1p_ug_al_1/0_brenau_2,0.0159032,kilometer,0.0159032,"LINESTRING(-97.7160291226543 30.432163456961, -97.7159648829967 30.43229816853)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3242-p1ulv37031),S1S2,p1udm3242,p1ulv37031,1p_ug_al_1/0_brenau_2,0.0156737,kilometer,0.0156737,"LINESTRING(-97.7160291226543 30.432163456961, -97.7161069813989 30.4320587841645)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3242-p1udt890lv),S1S2,p1udt890lv,p1udm3242,1p_ug_al_4/0_sweetbriar_2,0.00999725,kilometer,0.00999725,"LINESTRING(-97.7159847630895 30.4321017588288, -97.7160291226543 30.432163456961)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm3244-p1ulv35148),S1S2,p1udm3244,p1ulv35148,1p_ug_al_1/0_brenau_2,0.0137481,kilometer,0.0137481,"LINESTRING(-97.7158533159361 30.4320714982691, -97.7158100165431 30.4321973928878)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3246-p1ulv61921),S1S2,p1udm3246,p1ulv61921,1p_ug_al_1/0_brenau_2,0.0158683,kilometer,0.0158683,"LINESTRING(-97.7156669802397 30.4319884586393, -97.7156164775768 30.4321441871414)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3244-p1udm3246),S1S2,p1udm3244,p1udm3246,1p_ug_al_1/0_brenau_2,0.0200034,kilometer,0.0200034,"LINESTRING(-97.7158533159361 30.4320714982691, -97.7156669802397 30.4319884586393)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3244-p1udt890lv),S1S2,p1udt890lv,p1udm3244,1p_ug_al_4/0_sweetbriar_2,0.00999725,kilometer,0.00999725,"LINESTRING(-97.7159847630895 30.4321017588288, -97.7158533159361 30.4320714982691)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm3247-p1ulv907),S1S2,p1udm3247,p1ulv907,1p_ug_al_1/0_brenau_2,0.0216364,kilometer,0.0216364,"LINESTRING(-97.7172710168461 30.4327441115129, -97.7171749544329 30.4329236254477)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3247-p1ulv46519),S1S2,p1udm3247,p1ulv46519,1p_ug_al_1/0_brenau_2,0.015618,kilometer,0.015618,"LINESTRING(-97.7172710168461 30.4327441115129, -97.7173765454723 30.432636873771)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3247-p1udt891lv),S1S2,p1udt891lv,p1udm3247,1p_ug_al_4/0_sweetbriar_2,0.00950124,kilometer,0.00950124,"LINESTRING(-97.7173711581167 30.4327456059841, -97.7172710168461 30.4327441115129)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm3248-p1ulv3498),S1S2,p1udm3248,p1ulv3498,1p_ug_al_1/0_brenau_2,0.0151114,kilometer,0.0151114,"LINESTRING(-97.7174469442177 30.4328270466129, -97.7175213572903 30.4327104800725)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3248-p1ulv62572),S1S2,p1udm3248,p1ulv62572,1p_ug_al_1/0_brenau_2,0.0170922,kilometer,0.0170922,"LINESTRING(-97.7174469442177 30.4328270466129, -97.7174032922655 30.4329800070299)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3248-p1udt891lv),S1S2,p1udt891lv,p1udm3248,1p_ug_al_4/0_sweetbriar_2,0.0094924,kilometer,0.0094924,"LINESTRING(-97.7173711581167 30.4327456059841, -97.7174469442177 30.4328270466129)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm3251-p1ulv908),S1S2,p1udm3251,p1ulv908,1p_oh_al_4/0_zuzara_2,0.0446037,kilometer,0.0446037,"LINESTRING(-97.7150107327618 30.4359791438231, -97.7154035316451 30.4361995603719)",0.4728,0.4728,,0.213533333333333,0.213533333333333,,115,OVERHEAD,1
l(r:p1udm3251-p1udt892lv),S1S2,p1udt892lv,p1udm3251,1p_oh_al_4/0_zuzara_2,0.0387209,kilometer,0.0387209,"LINESTRING(-97.7152778952309 30.4357319690817, -97.7150107327618 30.4359791438231)",0.4728,0.4728,,0.213533333333333,0.213533333333333,,115,OVERHEAD,1
l(r:p1udm3252-p1ulv41411),S1S2,p1udm3252,p1ulv41411,1p_oh_al_4/0_zuzara_2,0.0320694,kilometer,0.0320694,"LINESTRING(-97.7153680820357 30.4356311748912, -97.7151538896655 30.4353850420477)",0.4728,0.4728,,0.213533333333333,0.213533333333333,,115,OVERHEAD,1
l(r:p1udm3252-p1udt892lv),S1S2,p1udt892lv,p1udm3252,1p_oh_al_2/0_rucina_2,0.0193597,kilometer,0.0193597,"LINESTRING(-97.7152778952309 30.4357319690817, -97.7153680820357 30.4356311748912)",0.716633333333333,0.716633333333333,,0.288833333333333,0.288833333333333,,115,OVERHEAD,1
l(r:p1udm3279-p1ulv917),S1S2,p1udm3279,p1ulv917,1p_ug_al_1/0_brenau_2,0.0199102,kilometer,0.0199102,"LINESTRING(-97.7262233507126 30.4209125022138, -97.7260370265242 30.4208294776063)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3280-p1ulv19225),S1S2,p1udm3280,p1ulv19225,1p_ug_al_1/0_brenau_2,0.0136403,kilometer,0.0136403,"LINESTRING(-97.726265928129 30.4208407341626, -97.7263689728923 30.4209229459711)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3279-p1udm3280),S1S2,p1udm3279,p1udm3280,1p_ug_al_1/0_brenau_2,0.00905784,kilometer,0.00905784,"LINESTRING(-97.7262233507126 30.4209125022138, -97.726265928129 30.4208407341626)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3279-p1udt901lv),S1S2,p1udt901lv,p1udm3279,1p_ug_al_4/0_sweetbriar_2,0.00904899,kilometer,0.00904899,"LINESTRING(-97.7262219210037 30.4210117993015, -97.7262233507126 30.4209125022138)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm3281-p1ulv20523),S1S2,p1udm3281,p1ulv20523,1p_ug_al_1/0_brenau_2,0.0172425,kilometer,0.0172425,"LINESTRING(-97.7261591328378 30.4210472196367, -97.7259856088008 30.4210573853485)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3281-p1udt901lv),S1S2,p1udt901lv,p1udm3281,1p_ug_al_1/0_brenau_2,0.00698733,kilometer,0.00698733,"LINESTRING(-97.7262219210037 30.4210117993015, -97.7261591328378 30.4210472196367)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt912lv-p1ulv928),S1S2,p1udt912lv,p1ulv928,1p_ug_al_1/0_brenau_2,0.0144359,kilometer,0.0144359,"LINESTRING(-97.7171999485651 30.4291541944005, -97.7171181972479 30.4293048817732)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3317-p1ulv11004),S1S2,p1udm3317,p1ulv11004,1p_ug_al_1/0_brenau_2,0.0136434,kilometer,0.0136434,"LINESTRING(-97.7170683868243 30.4291329569031, -97.7169940941936 30.4292405015612)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3317-p1udt912lv),S1S2,p1udt912lv,p1udm3317,1p_ug_al_1/0_brenau_2,0.00920129,kilometer,0.00920129,"LINESTRING(-97.7171999485651 30.4291541944005, -97.7170683868243 30.4291329569031)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt917lv-p1ulv65117),S1S2,p1udt917lv,p1ulv65117,1p_ug_al_1/0_brenau_2,0.027038,kilometer,0.027038,"LINESTRING(-97.7262966831263 30.4160204724417, -97.7264876926984 30.415790051252)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3333-p1ulv933),S1S2,p1udm3333,p1ulv933,1p_ug_al_1/0_brenau_2,0.0197464,kilometer,0.0197464,"LINESTRING(-97.7261427758828 30.4158949616326, -97.7262488621228 30.4157426066541)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3333-p1udt917lv),S1S2,p1udt917lv,p1udm3333,1p_ug_al_1/0_brenau_2,0.0194184,kilometer,0.0194184,"LINESTRING(-97.7262966831263 30.4160204724417, -97.7261427758828 30.4158949616326)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3334-p1ulv50184),S1S2,p1udm3334,p1ulv50184,1p_ug_al_1/0_brenau_2,0.0100722,kilometer,0.0100722,"LINESTRING(-97.726411780582 30.4160239072719, -97.7263690883281 30.4161046972848)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3334-p1ulv62596),S1S2,p1udm3334,p1ulv62596,1p_ug_al_1/0_brenau_2,0.0218438,kilometer,0.0218438,"LINESTRING(-97.726411780582 30.4160239072719, -97.7265285102843 30.4158536100039)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3334-p1udt917lv),S1S2,p1udt917lv,p1udm3334,1p_ug_al_4/0_sweetbriar_2,0.00970916,kilometer,0.00970916,"LINESTRING(-97.7262966831263 30.4160204724417, -97.726411780582 30.4160239072719)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm3337-p1ulv934),S1S2,p1udm3337,p1ulv934,1p_ug_al_1/0_brenau_2,0.0153141,kilometer,0.0153141,"LINESTRING(-97.7238035923901 30.4156465434977, -97.7236570390862 30.4157082714284)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3338-p1ulv12278),S1S2,p1udm3338,p1ulv12278,1p_ug_al_1/0_brenau_2,0.0126599,kilometer,0.0126599,"LINESTRING(-97.7237420753331 30.4155737586418, -97.7238540726704 30.4154908108298)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3337-p1udm3338),S1S2,p1udm3337,p1udm3338,1p_ug_al_1/0_brenau_2,0.00970748,kilometer,0.00970748,"LINESTRING(-97.7238035923901 30.4156465434977, -97.7237420753331 30.4155737586418)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3341-p1ulv50832),S1S2,p1udm3341,p1ulv50832,1p_ug_al_1/0_brenau_2,0.0154904,kilometer,0.0154904,"LINESTRING(-97.7239162173732 30.4157920113852, -97.7237799559175 30.4158628629826)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3337-p1udm3341),S1S2,p1udm3337,p1udm3341,1p_ug_al_1/0_brenau_2,0.0196899,kilometer,0.0196899,"LINESTRING(-97.7238035923901 30.4156465434977, -97.7239162173732 30.4157920113852)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3337-p1udt918lv),S1S2,p1udt918lv,p1udm3337,1p_ug_al_4/0_sweetbriar_2,0.0135005,kilometer,0.0135005,"LINESTRING(-97.723979824572 30.4156934394845, -97.7238035923901 30.4156465434977)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm3339-p1ulv24367),S1S2,p1udm3339,p1ulv24367,1p_ug_al_1/0_brenau_2,0.00900993,kilometer,0.00900993,"LINESTRING(-97.7240226590312 30.4156125929325, -97.7240495031292 30.4156731797266)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3340-p1ulv49578),S1S2,p1udm3340,p1ulv49578,1p_ug_al_1/0_brenau_2,0.0177344,kilometer,0.0177344,"LINESTRING(-97.7242120231193 30.4154610535313, -97.7240782272206 30.4153424478128)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3339-p1udm3340),S1S2,p1udm3339,p1udm3340,1p_ug_al_1/0_brenau_2,0.0253297,kilometer,0.0253297,"LINESTRING(-97.7240226590312 30.4156125929325, -97.7242120231193 30.4154610535313)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3339-p1udt918lv),S1S2,p1udt918lv,p1udm3339,1p_ug_al_4/0_sweetbriar_2,0.00977255,kilometer,0.00977255,"LINESTRING(-97.723979824572 30.4156934394845, -97.7240226590312 30.4156125929325)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm3343-p1ulv24368),S1S2,p1udm3343,p1ulv24368,1p_ug_al_1/0_brenau_2,0.0188958,kilometer,0.0188958,"LINESTRING(-97.7254662287005 30.4174854192062, -97.7256031947696 30.4173604351227)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3343-p1ulv32574),S1S2,p1udm3343,p1ulv32574,1p_ug_al_1/0_brenau_2,0.0113911,kilometer,0.0113911,"LINESTRING(-97.7254662287005 30.4174854192062, -97.7254130081383 30.4175751290175)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3345-p1ulv42061),S1S2,p1udm3345,p1ulv42061,1p_ug_al_1/0_brenau_2,0.0120304,kilometer,0.0120304,"LINESTRING(-97.7255593287485 30.4175314427706, -97.7254648216087 30.4175936807427)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3343-p1udm3345),S1S2,p1udm3343,p1udm3345,1p_ug_al_1/0_brenau_2,0.00994789,kilometer,0.00994789,"LINESTRING(-97.7254662287005 30.4174854192062, -97.7255593287485 30.4175314427706)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3343-p1udt919lv),S1S2,p1udt919lv,p1udm3343,1p_ug_al_4/0_sweetbriar_2,0.00993903,kilometer,0.00993903,"LINESTRING(-97.7253353734959 30.4174564234535, -97.7254662287005 30.4174854192062)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm3346-p1ulv54645),S1S2,p1udm3346,p1ulv54645,1p_ug_al_1/0_brenau_2,0.0117889,kilometer,0.0117889,"LINESTRING(-97.7252903211759 30.4174024953178, -97.7252369832249 30.4175012268492)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3342-p1ulv935),S1S2,p1udm3342,p1ulv935,1p_ug_al_1/0_brenau_2,0.0199491,kilometer,0.0199491,"LINESTRING(-97.7252181578072 30.4173476530635, -97.7253449489586 30.4172045240186)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3347-p1ulv65118),S1S2,p1udm3347,p1ulv65118,1p_ug_al_1/0_brenau_2,0.0141918,kilometer,0.0141918,"LINESTRING(-97.7255175989104 30.4167370166747, -97.7256205216008 30.4168282507801)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3342-p1udm3347),S1S2,p1udm3342,p1udm3347,1p_ug_al_1/0_brenau_2,0.0990812,kilometer,0.0990812,"LINESTRING(-97.7252181578072 30.4173476530635, -97.7255175989104 30.4167370166747)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3342-p1udm3346),S1S2,p1udm3346,p1udm3342,1p_ug_al_4/0_sweetbriar_2,0.00920448,kilometer,0.00920448,"LINESTRING(-97.7252903211759 30.4174024953178, -97.7252181578072 30.4173476530635)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm3346-p1udt919lv),S1S2,p1udt919lv,p1udm3346,1p_ug_al_4/0_sweetbriar_2,0.00993439,kilometer,0.00993439,"LINESTRING(-97.7253353734959 30.4174564234535, -97.7252903211759 30.4174024953178)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udt921lv-p1ulv937),S1S2,p1udt921lv,p1ulv937,1p_ug_al_1/0_brenau_2,0.018155,kilometer,0.018155,"LINESTRING(-97.7274464429627 30.4189522072841, -97.7273225091004 30.4188479464768)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3351-p1ulv939),S1S2,p1udm3351,p1ulv939,1p_ug_al_1/0_brenau_2,0.0129724,kilometer,0.0129724,"LINESTRING(-97.7275835720973 30.4187873306359, -97.7276972597725 30.4188515992494)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3351-p1ulv18577),S1S2,p1udm3351,p1ulv18577,1p_ug_al_1/0_brenau_2,0.0183513,kilometer,0.0183513,"LINESTRING(-97.7275835720973 30.4187873306359, -97.7274392407994 30.4186776485168)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3354-p1ulv40199),S1S2,p1udm3354,p1ulv40199,1p_ug_al_2/0_converse_2,0.0133623,kilometer,0.0133623,"LINESTRING(-97.7276261475529 30.4187155620636, -97.727739835176 30.4187798306392)",0.7793333,0.7793333,,0.4209333,0.4209333,,233,OVERHEAD,1
l(r:p1udm3351-p1udm3354),S1S2,p1udm3351,p1udm3354,1p_ug_al_2/0_converse_2,0.00932708,kilometer,0.00932708,"LINESTRING(-97.7275835720973 30.4187873306359, -97.7276261475529 30.4187155620636)",0.7793333,0.7793333,,0.4209333,0.4209333,,233,OVERHEAD,1
l(r:p1udm3351-p1udt921lv),S1S2,p1udt921lv,p1udm3351,1p_ug_al_4/0_sweetbriar_2,0.0186672,kilometer,0.0186672,"LINESTRING(-97.7274464429627 30.4189522072841, -97.7275835720973 30.4187873306359)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm3353-p1ulv37662),S1S2,p1udm3353,p1ulv37662,1p_ug_al_1/0_brenau_2,0.018202,kilometer,0.018202,"LINESTRING(-97.7272541956607 30.4192984275211, -97.7271097469002 30.4191977668335)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3353-p1udt921lv),S1S2,p1udt921lv,p1udm3353,1p_ug_al_1/0_brenau_2,0.0464389,kilometer,0.0464389,"LINESTRING(-97.7274464429627 30.4189522072841, -97.7272541956607 30.4192984275211)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3355-p1ulv938),S1S2,p1udm3355,p1ulv938,1p_ug_al_1/0_brenau_2,0.0158948,kilometer,0.0158948,"LINESTRING(-97.7248847543273 30.4189685259003, -97.7249869315268 30.41884036661)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3355-p1ulv52759),S1S2,p1udm3355,p1ulv52759,1p_ug_al_1/0_brenau_2,0.0146665,kilometer,0.0146665,"LINESTRING(-97.7248847543273 30.4189685259003, -97.7247793662975 30.4190667487962)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3357-p1ulv51436),S1S2,p1udm3357,p1ulv51436,1p_ug_al_1/0_brenau_2,0.0196838,kilometer,0.0196838,"LINESTRING(-97.7250709566992 30.4190605738387, -97.7251460535576 30.4188898714049)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3355-p1udm3357),S1S2,p1udm3355,p1udm3357,1p_ug_al_1/0_brenau_2,0.0197565,kilometer,0.0197565,"LINESTRING(-97.7248847543273 30.4189685259003, -97.7250709566992 30.4190605738387)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3355-p1udt922lv),S1S2,p1udt922lv,p1udm3355,1p_ug_al_4/0_sweetbriar_2,0.00987824,kilometer,0.00987824,"LINESTRING(-97.7248430922154 30.4189591547683, -97.7248847543273 30.4189685259003)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm3356-p1ulv26902),S1S2,p1udm3356,p1ulv26902,1p_ug_al_1/0_brenau_2,0.0140927,kilometer,0.0140927,"LINESTRING(-97.7245329353979 30.4188026762399, -97.7244689514352 30.4189193492683)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3356-p1udt922lv),S1S2,p1udt922lv,p1udm3356,1p_ug_al_1/0_brenau_2,0.0296483,kilometer,0.0296483,"LINESTRING(-97.7248430922154 30.4189591547683, -97.7245329353979 30.4188026762399)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt923lv-p1ulv940),S1S2,p1udt923lv,p1ulv940,1p_ug_al_4/0_sweetbriar_2,0.019639,kilometer,0.019639,"LINESTRING(-97.7276896121083 30.4199722679846, -97.7277262565276 30.4198263594667)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm3360-p1ulv22405),S1S2,p1udm3360,p1ulv22405,1p_ug_al_1/0_brenau_2,0.0171912,kilometer,0.0171912,"LINESTRING(-97.7275367719128 30.4199869255807, -97.72751794255 30.4198333520678)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3360-p1udt923lv),S1S2,p1udt923lv,p1udm3360,1p_ug_al_1/0_brenau_2,0.00986099,kilometer,0.00986099,"LINESTRING(-97.7276896121083 30.4199722679846, -97.7275367719128 30.4199869255807)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3361-p1ulv941),S1S2,p1udm3361,p1ulv941,1p_ug_al_1/0_brenau_2,0.01357,kilometer,0.01357,"LINESTRING(-97.725766744464 30.4199967295499, -97.725628674523 30.4199293851161)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3361-p1udt924lv),S1S2,p1udt924lv,p1udm3361,1p_ug_al_1/0_brenau_2,0.0195918,kilometer,0.0195918,"LINESTRING(-97.7258143774038 30.4198521781045, -97.725766744464 30.4199967295499)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3362-p1ulv52761),S1S2,p1udm3362,p1ulv52761,1p_ug_al_1/0_brenau_2,0.0156913,kilometer,0.0156913,"LINESTRING(-97.725877994068 30.4194474162109, -97.7258138939961 30.4195731117141)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3362-p1udt924lv),S1S2,p1udt924lv,p1udm3362,1p_ug_al_1/0_brenau_2,0.0589443,kilometer,0.0589443,"LINESTRING(-97.7258143774038 30.4198521781045, -97.725877994068 30.4194474162109)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3367-p1ulv943),S1S2,p1udm3367,p1ulv943,1p_ug_al_1/0_brenau_2,0.014937,kilometer,0.014937,"LINESTRING(-97.716596315367 30.4166766903817, -97.7165322055154 30.4168023810904)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3367-p1ulv28191),S1S2,p1udm3367,p1ulv28191,1p_ug_al_1/0_brenau_2,0.0145903,kilometer,0.0145903,"LINESTRING(-97.716596315367 30.4166766903817, -97.7166707164402 30.4165601237229)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3367-p1ulv60075),S1S2,p1udm3367,p1ulv60075,1p_ug_al_1/0_brenau_2,0.0188925,kilometer,0.0188925,"LINESTRING(-97.716596315367 30.4166766903817, -97.7165524341027 30.4168476945798)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3367-p1udt926lv),S1S2,p1udt926lv,p1udm3367,1p_ug_al_4/0_sweetbriar_2,0.00782451,kilometer,0.00782451,"LINESTRING(-97.7166310710673 30.4167214972868, -97.716596315367 30.4166766903817)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm3368-p1ulv19247),S1S2,p1udm3368,p1ulv19247,1p_ug_al_1/0_brenau_2,0.0153013,kilometer,0.0153013,"LINESTRING(-97.7168349067626 30.4167421960966, -97.7168574963923 30.4166070742331)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3368-p1ulv21811),S1S2,p1udm3368,p1ulv21811,1p_ug_al_1/0_brenau_2,0.017012,kilometer,0.017012,"LINESTRING(-97.7168349067626 30.4167421960966, -97.7167498601365 30.4168767040599)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3368-p1udt926lv),S1S2,p1udt926lv,p1udm3368,1p_ug_al_4/0_sweetbriar_2,0.0156462,kilometer,0.0156462,"LINESTRING(-97.7166310710673 30.4167214972868, -97.7168349067626 30.4167421960966)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm3372-p1ulv944),S1S2,p1udm3372,p1ulv944,1p_ug_al_1/0_brenau_2,0.0219738,kilometer,0.0219738,"LINESTRING(-97.7148354794466 30.4199617575005, -97.7146070550374 30.4199143939802)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3372-p1udt927lv),S1S2,p1udt927lv,p1udm3372,1p_ug_al_1/0_brenau_2,0.00830586,kilometer,0.00830586,"LINESTRING(-97.7147966572426 30.4200599780242, -97.7148354794466 30.4199617575005)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3374-p1ulv38293),S1S2,p1udm3374,p1ulv38293,1p_ug_al_1/0_brenau_2,0.0188811,kilometer,0.0188811,"LINESTRING(-97.714854288889 30.4201153322727, -97.7146598279933 30.4201342997359)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm3373-p1ulv31946),S1S2,p1udm3373,p1ulv31946,1p_ug_al_1/0_brenau_2,0.0151567,kilometer,0.0151567,"LINESTRING(-97.7148637527516 30.4201876087803, -97.7150101997874 30.4201349128684)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
